responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
3496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,726,147,873396.399999857,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,729,147,873444.899999857,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,730,147,873490.5999999046,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,147,873543.2999999523,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,147,873599.2999999523,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,147,873641.6999998093,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,147,873697.5999999046,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,147,873745.7999999523,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,147,873793.5,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,873848,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
3996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,873895.899999857,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,873943.5,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,873991.6999998093,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,874040.1999998093,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,874104.1999998093,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,874152.2999999523,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,874201.399999857,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,874248.5999999046,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,874296.5,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,731,148,874344.899999857,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,732,148,874388.2999999523,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,733,148,874440.6999998093,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,737,148,874495.5,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,745,148,874543.5,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,754,148,874600.6999998093,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,756,148,874645.7999999523,123.03125,719.453125,143.03125,760.46875,1,3,,,,,,,,,,,,,,,,,,,,,,,,
4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,3, tram ,722,146,,113.03125,719.453125,153.03125,760.46875,1,3,hover,1299.5,1299.5,0.9398095238095238,0.87421875,19,,,,,,,,,,,,,,,,,,
4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,764,148,874694.2999999523,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,771,148,874748.1999998093,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,771,148,874799.2999999523,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,771,148,874847,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
4995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,775,148,874895.2999999523,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,788,148,874942.5999999046,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,796,148,874997.899999857,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,801,148,875045.399999857,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,807,150,875088.899999857,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,808,150,875138.5,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,812,150,875193.899999857,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,813,150,875240.899999857,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,818,150,875293.6999998093,123.03125,760.46875,143.03125,820.5,1,4,,,,,,,,,,,,,,,,,,,,,,,,
5397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,4, arrived ,762,148,,113.03125,760.46875,153.03125,820.5,1,4,hover,633.2000000476837,633.2000000476837,0.9583550234252993,0.92421875,19,,,,,,,,,,,,,,,,,,
5441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,5, at ,838,150,875341.2999999523,123.03125,820.5,143.03125,840.515625,1,5,,,,,,,,,,,,,,,,,,,,,,,,
5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,5, at ,839,150,875397.7999999523,123.03125,820.5,143.03125,840.515625,1,5,,,,,,,,,,,,,,,,,,,,,,,,
5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,5, at ,840,150,875439.5,123.03125,820.5,143.03125,840.515625,1,5,,,,,,,,,,,,,,,,,,,,,,,,
5544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,5, at ,828,150,,113.03125,820.5,153.03125,840.515625,1,5,hover,146.29999995231628,146.29999995231628,0.9742388758782201,0.92421875,19,,,,,,,,,,,,,,,,,,
5596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,6, the ,847,150,875496.5,123.03125,840.515625,143.03125,870.546875,1,6,,,,,,,,,,,,,,,,,,,,,,,,
5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,6, the ,853,150,875544.5,123.03125,840.515625,143.03125,870.546875,1,6,,,,,,,,,,,,,,,,,,,,,,,,
5697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,6, the ,854,150,875597,123.03125,840.515625,143.03125,870.546875,1,6,,,,,,,,,,,,,,,,,,,,,,,,
5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,6, the ,865,150,875645.399999857,123.03125,840.515625,143.03125,870.546875,1,6,,,,,,,,,,,,,,,,,,,,,,,,
5747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,6, the ,841,150,,113.03125,840.515625,153.03125,870.546875,1,6,hover,203.59999990463257,203.59999990463257,0.8152965660770031,0.92421875,19,,,,,,,,,,,,,,,,,,
5793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,7, station ,893,150,875692.899999857,123.03125,870.546875,143.03125,928.59375,1,7,,,,,,,,,,,,,,,,,,,,,,,,
5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,7, station ,901,153,875741,123.03125,870.546875,143.03125,928.59375,1,7,,,,,,,,,,,,,,,,,,,,,,,,
5898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,7, station ,901,153,875798.0999999046,123.03125,870.546875,143.03125,928.59375,1,7,,,,,,,,,,,,,,,,,,,,,,,,
5947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,7, station ,907,153,875846.6999998093,123.03125,870.546875,143.03125,928.59375,1,7,,,,,,,,,,,,,,,,,,,,,,,,
5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,7, station ,918,153,875894.1999998093,123.03125,870.546875,143.03125,928.59375,1,7,,,,,,,,,,,,,,,,,,,,,,,,
6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,7, station ,919,153,875947.2999999523,123.03125,870.546875,143.03125,928.59375,1,7,,,,,,,,,,,,,,,,,,,,,,,,
6081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,7, station ,872,150,,113.03125,870.546875,153.03125,928.59375,1,7,hover,333.80000019073486,333.80000019073486,0.9380888290713324,0.99921875,19,,,,,,,,,,,,,,,,,,
6095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,929,152,875995.5999999046,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,932,151,876039.5,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,932,151,876096.6999998093,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,936,151,876145.399999857,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,938,151,876189.5999999046,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,938,151,876246.2999999523,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,938,151,876295.1999998093,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,938,151,876339.2999999523,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,938,151,876395.7999999523,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,939,151,876447.2999999523,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,948,151,876497.0999999046,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,951,151,876538.899999857,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,951,151,876595,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,944,151,876644.1999998093,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,940,151,876689.2999999523,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,940,151,876747.2999999523,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,950,151,876795.6999998093,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,954,151,876844.2999999523,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,958,151,876888.5999999046,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
7039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,959,151,876939.1999998093,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
7097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,959,151,876996.6999998093,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,8, two ,959,151,877044.899999857,123.03125,928.59375,143.03125,961.609375,1,8,,,,,,,,,,,,,,,,,,,,,,,,
7181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,8, two ,929,152,,113.03125,928.59375,153.03125,961.609375,1,8,hover,1099.5,1099.5,0.9815428300993848,0.94921875,19,,,,,,,,,,,,,,,,,,
7193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,9, minutes ,963,151,877093.5999999046,123.03125,961.609375,143.03125,1029.640625,1,9,,,,,,,,,,,,,,,,,,,,,,,,
7241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,9, minutes ,980,151,877141.5999999046,123.03125,961.609375,143.03125,1029.640625,1,9,,,,,,,,,,,,,,,,,,,,,,,,
7297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,9, minutes ,993,151,877197.0999999046,123.03125,961.609375,143.03125,1029.640625,1,9,,,,,,,,,,,,,,,,,,,,,,,,
7347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,9, minutes ,996,151,877247.0999999046,123.03125,961.609375,143.03125,1029.640625,1,9,,,,,,,,,,,,,,,,,,,,,,,,
7394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,9, minutes ,1002,149,877294.6999998093,123.03125,961.609375,143.03125,1029.640625,1,9,,,,,,,,,,,,,,,,,,,,,,,,
7442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,9, minutes ,1009,149,877342.5,123.03125,961.609375,143.03125,1029.640625,1,9,,,,,,,,,,,,,,,,,,,,,,,,
7480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,9, minutes ,963,151,,113.03125,961.609375,153.03125,1029.640625,1,9,hover,299.5,299.5,0.9905833716123105,0.89921875,19,,,,,,,,,,,,,,,,,,
7497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,10, early. ,1037,149,877397,123.03125,1029.640625,143.03125,1077.328125,1,10,,,,,,,,,,,,,,,,,,,,,,,,
7540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,10, early. ,1039,149,877440.5999999046,123.03125,1029.640625,143.03125,1077.328125,1,10,,,,,,,,,,,,,,,,,,,,,,,,
7590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,10, early. ,1039,150,877489.6999998093,123.03125,1029.640625,143.03125,1077.328125,1,10,,,,,,,,,,,,,,,,,,,,,,,,
7646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,10, early. ,1042,152,877545.899999857,123.03125,1029.640625,143.03125,1077.328125,1,10,,,,,,,,,,,,,,,,,,,,,,,,
7694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,10, early. ,1047,153,877593.899999857,123.03125,1029.640625,143.03125,1077.328125,1,10,,,,,,,,,,,,,,,,,,,,,,,,
7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,10, early. ,1037,149,,113.03125,1029.640625,153.03125,1077.328125,1,10,hover,216.5,216.5,0.3640235910878113,0.99921875,19,,,,,,,,,,,,,,,,,,
7741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,1070,155,877641.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,1070,155,877689.2999999523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,1070,155,877745.899999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,1070,155,877793.6999998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,1070,155,877841.5999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
