responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,12, stepped ,943,132,306447.30000000075,,,,,,,108.375,939.3046875,128.875,1008.3671875,1,12,,,,,,,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,12, stepped ,942,121,,hover,182.19999999925494,182.19999999925494,0.05350678733031674,0.834375,19,98.625,939.3046875,138.625,1008.3671875,1,12,,,,,,,,,,,,,,,,,,
3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,11, Commuters ,929,135,,hover,33,33,0.660210425633668,0.959375,19,98.625,841.2890625,138.625,939.3046875,1,11,,,,,,,,,,,,,,,,,,
3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,876,139,306497.3999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,755,149,306547.09999999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,625,164,306597.8999999985,,,,,,,148.375,579.4765625,168.875,633.5078125,2,6,,,,,,,,,,,,,,,,,,
3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,19, raised. ,625,164,,hover,34.400000002235174,34.400000002235174,0.23464505022298718,0.709375,19,138.625,579.4765625,178.625,637.11015625,2,6,,,,,,,,,,,,,,,,,,
3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,546,170,306648.19999999925,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,,,,
3217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,567,169,,hover,49.899999998509884,49.899999998509884,0.07961085228829816,0.809375,19,138.625,522.4609375,178.625,579.4765625,2,5,,,,,,,,,,,,,,,,,,
3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,17, their ,500,172,306697.30000000075,,,,,,,148.375,482.4375,168.875,522.4609375,2,4,,,,,,,,,,,,,,,,,,
3283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,17, their ,512,172,,hover,66.10000000149012,66.10000000149012,0.03903962521959789,0.859375,19,138.625,482.4375,178.625,522.4609375,2,4,,,,,,,,,,,,,,,,,,
3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,16, with ,477,173,306747.19999999925,,,,,,,148.375,445.421875,168.875,482.4375,2,3,,,,,,,,,,,,,,,,,,
3338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,16, with ,458,173,306797.19999999925,,,,,,,148.375,445.421875,168.875,482.4375,2,3,,,,,,,,,,,,,,,,,,
3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,16, with ,477,173,,hover,99.5,99.5,0.01561840439003799,0.859375,19,138.625,445.421875,178.625,482.4375,2,3,,,,,,,,,,,,,,,,,,
3387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,15, fog ,438,173,306846.80000000075,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,,,,
3439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,15, fog ,420,170,306898.3999999985,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,,,,
3466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,15, fog ,438,173,,hover,83.5,83.5,0.020036429872495445,0.759375,19,138.625,415.3984375,178.625,445.421875,2,2,,,,,,,,,,,,,,,,,,
3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,410,167,306947.19999999925,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,405,165,306997.19999999925,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,404,164,307047.8999999985,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,404,164,307097.59999999776,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,404,164,307148.30000000075,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,403,164,307197.8999999985,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,397,162,307247.59999999776,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,390,160,307297.69999999925,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,388,159,307348.09999999776,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,388,159,307397.59999999776,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
3988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,388,159,307447.3999999985,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,389,159,307497.59999999776,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
4089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,389,159,307548.5,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,389,158,307598,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,390,158,307648.30000000075,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,14, the ,401,158,307697.09999999776,,,,,,,148.375,385.375,168.875,415.3984375,2,1,,,,,,,,,,,,,,,,,,
4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,14, the ,413,168,,hover,816.8000000007451,816.8000000007451,0.9201144938849857,0.484375,19,138.625,385.375,178.625,415.3984375,2,1,,,,,,,,,,,,,,,,,,
4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,15, fog ,425,158,307746.8999999985,,,,,,,148.375,415.3984375,168.875,445.421875,2,2,,,,,,,,,,,,,,,,,,
4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,15, fog ,425,158,,hover,33.399999998509884,33.399999998509884,0.7194899817850637,0.484375,19,138.625,415.3984375,178.625,445.421875,2,2,,,,,,,,,,,,,,,,,,
4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,16, with ,465,158,307798,,,,,,,148.375,445.421875,168.875,482.4375,2,3,,,,,,,,,,,,,,,,,,
4366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,16, with ,450,158,,hover,50,50,0.9071338117349093,0.484375,19,138.625,445.421875,178.625,482.4375,2,3,,,,,,,,,,,,,,,,,,
4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,17, their ,508,158,307847.30000000075,,,,,,,148.375,482.4375,168.875,522.4609375,2,4,,,,,,,,,,,,,,,,,,
4417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,17, their ,494,158,,hover,50,50,0.9385125902791334,0.509375,19,138.625,482.4375,178.625,522.4609375,2,4,,,,,,,,,,,,,,,,,,
4438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,539,159,307897.19999999925,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,,,,
4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,556,160,307947.19999999925,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,,,,
4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,564,160,307998,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,,,,
4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,569,159,308047.69999999925,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,,,,
4638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,18, collars ,579,159,308097.3999999985,,,,,,,148.375,522.4609375,168.875,579.4765625,2,5,,,,,,,,,,,,,,,,,,
4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,18, collars ,530,159,,hover,233.39999999850988,233.39999999850988,0.9916415456289395,0.509375,19,138.625,522.4609375,178.625,579.4765625,2,5,,,,,,,,,,,,,,,,,,
4687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,598,157,308146.8999999985,,,,,,,148.375,579.4765625,168.875,633.5078125,2,6,,,,,,,,,,,,,,,,,,
4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,19, raised. ,628,155,308197.69999999925,,,,,,,148.375,579.4765625,168.875,633.5078125,2,6,,,,,,,,,,,,,,,,,,
4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,19, raised. ,585,158,,hover,99.60000000149012,99.60000000149012,0.8419297555950164,0.409375,19,138.625,579.4765625,178.625,637.11015625,2,6,,,,,,,,,,,,,,,,,,
4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,658,155,308247.30000000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308297.30000000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308347.19999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308397.8999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308447.3999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,668,155,308497.80000000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,669,162,308547.69999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308597.80000000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308647.19999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308697.8999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308747.69999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308898.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,682,185,308947.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,,,900,,,,,,,,,,,,,,,,,,,No,1,,,,,,,,,,,,,,,,
7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,
2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,341,85,313248,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,339,83,313297.5,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,337,81,313348,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,336,81,313397.5,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,336,81,313447.3999999985,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,336,81,313497.8999999985,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,336,81,313548.19999999925,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,336,81,313598,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,336,81,313647.19999999925,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,352,85,313696.69999999925,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,-1,999,379,97,313747.30000000075,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,392,103,313797.80000000075,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,396,106,313848.59999999776,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,398,108,313897.30000000075,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,397,108,313948.19999999925,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,392,108,313997.30000000075,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,388,109,314047.09999999776,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,388,110,314098.09999999776,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,389,111,314147.59999999776,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,390,112,314197.09999999776,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,390,112,314247.5,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,390,112,314297.3999999985,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,390,112,314347.30000000075,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,1, The ,394,112,314397.5,,,,,,,108.375,385.375,128.875,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,4,1,1,2,1, The ,385,100,,hover,665.8000000007451,665.8000000007451,0.7375840381695944,0.334375,81,98.625,381.77265625,138.625,421.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,2, small ,435,112,314447.30000000075,,,,,,,108.375,421.3984375,128.875,468.40625,1,2,,,intermediate,1,,,,,,,,,,,,,,
1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,4,1,1,2,2, small ,422,112,,hover,49.899999998509884,49.899999998509884,0.693534984211401,0.359375,81,98.625,421.3984375,138.625,468.40625,1,2,,,intermediate,1,,,,,,,,,,,,,,
1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,3, space ,493,115,314498.69999999925,,,,,,,108.375,468.40625,128.875,521.4453125,1,3,,,intermediate,1,,,,,,,,,,,,,,
1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,4,1,1,2,3, space ,475,114,,hover,50.5,50.5,0.7842097510679039,0.409375,81,98.625,468.40625,138.625,521.4453125,1,3,,,intermediate,1,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,4,1,1,2,4, is ,527,116,,hover,16.100000001490116,16.100000001490116,0.30859375,0.434375,81,98.625,521.4453125,138.625,539.4453125,1,4,,,intermediate,1,,,,,,,,,,,,,,
1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,5, set ,541,117,314547.80000000075,,,,,,,108.375,539.4453125,128.875,568.4609375,1,5,,,intermediate,1,,,,,,,,,,,,,,
1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,4,1,1,2,5, set ,541,117,,hover,50.100000001490116,50.100000001490116,0.8807215939687668,0.484375,81,98.625,539.4453125,138.625,568.4609375,1,5,,,intermediate,1,,,,,,,,,,,,,,
1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,6, up ,574,118,314597.5,,,,,,,108.375,568.4609375,128.875,593.484375,1,6,,,intermediate,1,,,,,,,,,,,,,,
1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,6, up ,593,118,314648.3999999985,,,,,,,108.375,568.4609375,128.875,593.484375,1,6,,,intermediate,1,,,,,,,,,,,,,,
1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,4,1,1,2,6, up ,574,118,,hover,66.69999999925494,66.69999999925494,0.980643147049641,0.484375,81,98.625,568.4609375,138.625,593.484375,1,6,,,intermediate,1,,,,,,,,,,,,,,
1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,7, to ,609,119,314697.19999999925,,,,,,,108.375,593.484375,128.875,613.5,1,7,,,intermediate,1,,,,,,,,,,,,,,
1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,4,1,1,2,7, to ,599,118,,hover,66.39999999850988,66.39999999850988,0.9750195160031225,0.509375,81,98.625,593.484375,138.625,613.5,1,7,,,intermediate,1,,,,,,,,,,,,,,
1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,8, look ,619,119,314747.30000000075,,,,,,,108.375,613.5,128.875,651.5234375,1,8,,,intermediate,1,,,,,,,,,,,,,,
1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,8, look ,625,120,314797.8999999985,,,,,,,108.375,613.5,128.875,651.5234375,1,8,,,intermediate,1,,,,,,,,,,,,,,
1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,8, look ,628,121,314847.30000000075,,,,,,,108.375,613.5,128.875,651.5234375,1,8,,,intermediate,1,,,,,,,,,,,,,,
1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,4,1,1,2,8, look ,632,121,314898.30000000075,,,,,,,108.375,613.5,128.875,651.5234375,1,8,,,intermediate,1,,,,,,,,,,,,,,
